product_id,name_product,product_description,quantity_stock,category_id
32491270,Polo Kid Cafe Dệt Tổ Ong Phối Bo,,100,1373
30716564,Áo Polo Thể Thao Trẻ Em In Cậu Bé Đá Bóng,,100,1373
30711926,Polo Kid Bạc Hà Phối Tay Hoạ Tiết,,100,1373
30342539,Áo Polo Trẻ Em Mắt Chim In Cún Lớn,,100,1373
30339938,Áo Polo Trẻ Em Mắt Chim In Cún,,100,1373
30206336,Polo Trẻ Em Cafe Phối Tay,,100,1373
29888457,Polo Trẻ Em Cafe Bo 3 Màu,,100,1373
29504794,Áo Polo Trẻ Em Cafe Tổ Ong Basic,,100,1373
29504790,Áo Polo Trẻ Em Cafe Tổ Ong Basic,,100,1373
29504782,Áo Polo Trẻ Em Mắt Chim Bo Hiệu Ứng Dệt Nổi,,100,1373
29504781,Áo Polo Trẻ Em Mắt Chim In Tràn Ngôi Sao,,100,1373
26129976,Áo Polo Trẻ Em Mắt Chim Thấm Hút Tốt,,100,1373
25190155,Áo Polo Trẻ Em Cafe Dệt Mắt Xích Khử Mùi Vượt Trội,,100,1373
24900775,Áo Polo Trẻ Em Airycool Thoáng Mát Phối Bo,,100,1373
24900773,Áo Polo Trẻ Em Cafe Dáng Suông Chống Tia UV,,100,1373
24566911,Áo Polo Trẻ Em Mắt Chim Melange Phối Nẹp,,100,1373
23599701,Áo Polo Trẻ Em Coolmax Siêu Mát Phối Bo,,100,1373
23371951,Áo Polo Trẻ Em Cafe Ngắn Tay Phối Bo Kháng Khuẩn Khử Mùi,,100,1373
23371948,Áo Polo Trẻ Em Cafe Bo Trơn,,100,1373
23371938,Áo Polo Trẻ Em Coolmax Phối Cổ,,100,1373
23371935,Áo Polo Trẻ Em Mắt Chim Phối Bo Co Giãn Thoáng Khí,,100,1373
30342169,Đầm Trẻ Em Họa Tiết Trái Tim Phối Dây Ren,,100,1016
30340212,Váy Trẻ Em Cổ Vuông Dáng Xoè,,100,1016
30338357,Đầm Trẻ Em In Họa Tiết Bèo Ngực,,100,1016
30336507,Váy Bé Gái Hở Lưng Buộc Nơ,,100,1016
29658760,Váy Trẻ Em Kẻ Caro Dáng Suông,,100,1016
29654446,Váy Thun Cho Bé In Tràn Thỏ,,100,1016
27529461,Váy Đầm Xòe Cổ Sen Đáng Yêu Cho Bé Gái,,100,1016
27528859,Đầm bé gái gấu nhún chấm bi,,100,1016
30174545,Quần Short Trẻ Em In Chữ YD,,100,1720
30154873,Quần Short Nỉ Bé Trai Có Túi Hộp,,100,1720
29965454,Quần Short Trẻ Em Khóa Dọc,,100,1720
29654821,Quần Short Trẻ Em In Logo Yody Kid,,100,1720
29504801,Quần Legging Đùi Cho Bé Gái,,100,1720
29504798,Quần Short Trẻ Em Cơi Dọc Trần Đè,,100,1720
26554111,"Quần Lỡ Ôm Cho Bé Gái Basic, Thoáng Mát",,100,1720
25534802,Quần Short Trẻ Em Kaki Ống Đứng,,100,1720
25533615,Quần Short Bé Trai Kaki Co Giãn Tốt,,100,1720
