product_id,sku_id,image_product,price,quantity_stock,sku_name
32618202,872,//bizweb.dktcdn.net/100/438/408/products/ao-khoac-nu-akn6040-den-7.jpg?v=1695183287827,399000,100,akn6040-den
32894329,893,//bizweb.dktcdn.net/100/438/408/products/swn6024-bee-cvn6224-nau-14.jpg?v=1696818117303,599000,100,swn6024-bee
32894329,911,//bizweb.dktcdn.net/100/438/408/products/swn6024-hog-qln6004-den-05.jpg?v=1696818117303,599000,100,swn6024-hog
32894329,904,//bizweb.dktcdn.net/100/438/408/products/swn6024-den-50.jpg?v=1696818117303,599000,100,swn6024-den
27436204,894,//bizweb.dktcdn.net/100/438/408/products/akn5006-reu-5.jpg?v=1690163654390,569000,100,akn5006-reu
27436204,873,//bizweb.dktcdn.net/100/438/408/products/akn5006-den-1.jpg?v=1690163654390,569000,100,akn5006-den
27436204,891,//bizweb.dktcdn.net/100/438/408/products/akn5006-sua-1.jpg?v=1690163654390,569000,100,akn5006-sua
27505276,877,//bizweb.dktcdn.net/100/438/408/products/phn5036-bee-7.jpg?v=1673076747130,699000,100,phn5036-bee
27505276,914,//bizweb.dktcdn.net/100/438/408/products/phn5036-tit-6.jpg?v=1684208409217,699000,100,phn5036-tit
27505276,888,//bizweb.dktcdn.net/100/438/408/products/phn5036-dod-5.jpg?v=1686279519920,699000,100,phn5036-dod
27505276,895,//bizweb.dktcdn.net/100/438/408/products/phn5036-hog-7.jpg?v=1686279519920,699000,100,phn5036-hog
27505276,888,//bizweb.dktcdn.net/100/438/408/products/phn5036-den-6.jpg?v=1686279519920,699000,100,phn5036-den
27505276,876,//bizweb.dktcdn.net/100/438/408/products/phn5036-bha-6.jpg?v=1686279519920,699000,100,phn5036-bha
27505276,846,//bizweb.dktcdn.net/100/438/408/products/phn5036-xd1-7.jpg?v=1686279519920,699000,100,phn5036-xd1
27505276,914,//bizweb.dktcdn.net/100/438/408/products/phn5036-xcv-5.jpg?v=1686279519920,699000,100,phn5036-xcv
27505276,891,//bizweb.dktcdn.net/100/438/408/products/phn5036-hoc-2.jpg?v=1684208409217,699000,100,phn5036-hoc
27505276,894,//bizweb.dktcdn.net/100/438/408/products/phn5036-xda-12.jpg?v=1686279519920,699000,100,phn5036-xda
27505276,907,//bizweb.dktcdn.net/100/438/408/products/phn5036-tim-3.jpg?v=1686279519920,699000,100,phn5036-tim
27505276,914,//bizweb.dktcdn.net/100/438/408/products/phn5036-xdu.jpg?v=1686279519920,699000,100,phn5036-xdu
27505276,892,//bizweb.dktcdn.net/100/438/408/products/phn5036-nau-5.jpg?v=1686279519920,699000,100,phn5036-cdt
27505276,892,//bizweb.dktcdn.net/100/438/408/products/phn5036-xab-4.jpg?v=1686279519920,699000,100,phn5036-xab
27505276,910,//bizweb.dktcdn.net/100/438/408/products/phn5036-xng-4.jpg?v=1686279519920,699000,100,phn5036-xng
27505276,901,//bizweb.dktcdn.net/100/438/408/products/phn5036-nau-5.jpg?v=1686279519920,699000,100,phn5036-nau
27505276,892,//bizweb.dktcdn.net/100/438/408/products/phn5036-hod-5.jpg?v=1684208409217,699000,100,phn5036-hod
27505276,882,//bizweb.dktcdn.net/100/438/408/products/phn5036-cam.jpg?v=1686279513230,699000,100,phn5036-cam
32894330,909,//bizweb.dktcdn.net/100/438/408/products/swn6004-hog-aln6030-tay-cvn6224-xgi-03.jpg?v=1697526789173,549000,100,swn6004-hog
32894330,891,//bizweb.dktcdn.net/100/438/408/products/swn6004-bee-qln6004-den-03.jpg?v=1697526786883,549000,100,swn6004-bee
32894330,902,//bizweb.dktcdn.net/100/438/408/products/swn6004-den-sdn6314-bed-04.jpg?v=1697526789173,549000,100,swn6004-den
32830699,925,//bizweb.dktcdn.net/100/438/408/products/ao-khoac-ni-the-thao-nu-yody-swn6010-tit-atn6006-nav-cvn6224-xag-03.jpg?v=1696902462547,569000,100,swn6010-tit
32830699,915,//bizweb.dktcdn.net/100/438/408/products/ao-khoac-ni-the-thao-nu-yody-swn6010-tra-03.jpg?v=1696902463863,569000,100,swn6010-tra
32830699,869,//bizweb.dktcdn.net/100/438/408/products/ao-khoac-nu-the-thao-yody-swn6010-tt1-atn6006-nav-cvn6224-xag-12.jpg?v=1697424953237,569000,100,swn6010-tt1
32830697,930,//bizweb.dktcdn.net/100/438/408/products/ao-phao-gile-nu-yody-pvn6014-nsu-qln6004-den-14.jpg?v=1696901976497,499000,100,pvn6014-nsu
32830697,912,//bizweb.dktcdn.net/100/438/408/products/ao-phao-gile-nu-yody-pvn6014-tke-atn6006-ghd-qjn3076-dek-03.jpg?v=1696902035080,499000,100,pvn6014-tke
32830697,899,//bizweb.dktcdn.net/100/438/408/products/ao-phao-gile-nu-yody-pvn6014-den-atn6006-nsu-qan6208-nau-04.jpg?v=1696902035080,499000,100,pvn6014-den
32830697,913,//bizweb.dktcdn.net/100/438/408/products/ao-phao-gile-nu-yody-pvn6014-nav-sdn6314-bed-04.jpg?v=1696901976497,499000,100,pvn6014-nav
32830697,918,//bizweb.dktcdn.net/100/438/408/products/ao-phao-gile-nu-yody-pvn6014-tim-03.jpg?v=1696902035080,499000,100,pvn6014-tim
32493596,885,//bizweb.dktcdn.net/100/438/408/products/ao-khoac-nu-phn6014-dod-2.jpg?v=1696556320667,599000,100,phn6014-dod
32493596,878,//bizweb.dktcdn.net/100/438/408/products/ao-khoac-nu-phn6014-hdd-7.jpg?v=1696556320667,599000,100,phn6014-hdd
32493596,897,//bizweb.dktcdn.net/100/438/408/products/ao-khoac-nu-phn6014-xbi-6.jpg?v=1696556320667,599000,100,phn6014-xbi
32493596,885,//bizweb.dktcdn.net/100/438/408/products/ao-khoac-nu-phn6014-den-12.jpg?v=1696556320667,599000,100,phn6014-den
32493596,879,//bizweb.dktcdn.net/100/438/408/products/ao-khoac-nu-phn6014-cam-5.jpg?v=1696064956000,599000,100,phn6014-cam
32493596,874,//bizweb.dktcdn.net/100/438/408/products/ao-khoac-nu-phn6014-bee-6.jpg?v=1696064980587,599000,100,phn6014-bee
32493596,911,//bizweb.dktcdn.net/100/438/408/products/ao-khoac-nu-phn6014-tit-4.jpg?v=1696064980587,599000,100,phn6014-tit
32486678,893,//bizweb.dktcdn.net/100/438/408/products/ao-khoac-nu-the-thao-tui-hop-yody-skn6016-den-bln6036-cam-ssn6022-xng-5-of-7-1.jpg?v=1696324308313,649000,100,skn6016-den
28089224,896,//bizweb.dktcdn.net/100/438/408/products/mtn5008-den-4.jpg?v=1692606205120,999000,100,mtn5008-den
28089224,917,//bizweb.dktcdn.net/100/438/408/products/mtn5008-reu-4.jpg?v=1690163621733,999000,100,mtn5008-reu
28048432,899,//bizweb.dktcdn.net/100/438/408/products/pvn5042-den-5.jpg?v=1665458869407,999000,100,pvn5042-den
28048432,888,//bizweb.dktcdn.net/100/438/408/products/pvn5042-bee-5.jpg?v=1665458869407,999000,100,pvn5042-bee
27918188,893,//bizweb.dktcdn.net/100/438/408/products/skn5008-den-3.jpg?v=1690163628227,649000,100,skn5008-den
27918188,912,//bizweb.dktcdn.net/100/438/408/products/skn5008-tim-3.jpg?v=1690163628227,649000,100,skn5008-tim
27918187,898,//bizweb.dktcdn.net/100/438/408/products/pvn5032-den-7.jpg?v=1665736765230,999000,100,pvn5032-den
27918187,924,//bizweb.dktcdn.net/100/438/408/products/pvn5032-tit-4.jpg?v=1665736765230,999000,100,pvn5032-tit
27918187,905,//bizweb.dktcdn.net/100/438/408/products/pvn5032-vag-5.jpg?v=1665736765230,999000,100,pvn5032-vag
23372384,885,//bizweb.dktcdn.net/100/438/408/products/phn4000-hog-5.jpg?v=1669887876137,599000,100,phn4000-hog
23372384,878,//bizweb.dktcdn.net/100/438/408/products/phn4000-dod-1-2a2a9916-7c67-444f-9bf6-c36076b1c812.jpg?v=1669887876137,599000,100,phn4000-dod
23372384,904,//bizweb.dktcdn.net/100/438/408/products/qjn4002-xnh-phn4000-tit-3.jpg?v=1669887876137,599000,100,phn4000-tit
23372384,885,//bizweb.dktcdn.net/100/438/408/products/qjn4014-dam-phn4000-vag-3.jpg?v=1669956191437,599000,100,phn4000-vag
23372384,899,//bizweb.dktcdn.net/100/438/408/products/qjn3102-xah-phn4000-reu-2.jpg?v=1669956191437,599000,100,phn4000-reu
23372384,897,//bizweb.dktcdn.net/100/438/408/products/qjn3102-xah-phn4000-tim-3.jpg?v=1664870821193,599000,100,phn4000-tim
23372384,866,//bizweb.dktcdn.net/100/438/408/products/qjn3102-xah-phn4000-bha-3.jpg?v=1669956191437,599000,100,phn4000-bha
23372384,888,//bizweb.dktcdn.net/100/438/408/products/phn4000-xah-4.jpg?v=1669887876137,599000,100,phn4000-xah
23372384,878,//bizweb.dktcdn.net/100/438/408/products/qjn3102-xah-phn4000-den-1.jpg?v=1669887876137,599000,100,phn4000-den
23372384,891,//bizweb.dktcdn.net/100/438/408/products/qjn3102-xah-phn4000-tke-2.jpg?v=1664870821193,599000,100,phn4000-tke
23372384,900,//bizweb.dktcdn.net/100/438/408/products/qjn4014-tru-phn4000-xat-3.jpg?v=1664870821193,599000,100,phn4000-xat
23372384,867,//bizweb.dktcdn.net/100/438/408/products/qjn4002-xnh-phn4000-bee-3.jpg?v=1664870821193,599000,100,phn4000-bee
23372384,864,//bizweb.dktcdn.net/100/438/408/products/phn4000-dda-3.jpg?v=1669887876137,599000,100,phn4000-dda
23372384,900,//bizweb.dktcdn.net/100/438/408/products/phn4000-dtu-3.jpg?v=1669887876137,599000,100,phn4000-dtu
30390115,894,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6262-bee-2.jpg?v=1688723280393,249000,100,tsn6262-bee
30390115,905,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6262-den-3.jpg?v=1690163422497,249000,100,tsn6262-den
30390115,921,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6262-tra-6.jpg?v=1690163422497,249000,100,tsn6262-tra
30390115,919,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6262-xla-5.jpg?v=1690163422497,249000,100,tsn6262-xla
30390115,928,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6262-xnh-3.jpg?v=1690163422497,249000,100,tsn6262-xnh
30390115,888,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6262-cba-5.jpg?v=1690163422497,249000,100,tsn6262-cba
30390115,899,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6262-cam-3.jpg?v=1690163422497,249000,100,tsn6262-cam
30390115,909,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6262-hod-4.jpg?v=1690163422497,249000,100,tsn6262-hod
30390115,929,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6262-tmn-6.jpg?v=1690163422497,249000,100,tsn6262-tmn
29964651,897,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6260-cam-6.jpg?v=1690163494807,199000,100,tsn6260-cam
29964651,917,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6260-xla-6.jpg?v=1690163494807,199000,100,tsn6260-xla
29964651,871,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6260-tr1-6.jpg?v=1690163494807,199000,100,tsn6260-tr1
29964651,892,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6260-bee-1.jpg?v=1690163494807,199000,100,tsn6260-bee
29964651,851,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6260-dn1-3.jpg?v=1690163494807,199000,100,tsn6260-dn1
29964651,922,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6260-tim-5.jpg?v=1690163494807,199000,100,tsn6260-tim
29964651,910,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6260-vag-5.jpg?v=1690163494807,199000,100,tsn6260-vag
30247846,922,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6032-xng-2.jpg?v=1690163482547,329000,100,tsn6032-xng
30247846,926,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6032-xdu-5.jpg?v=1690163482547,329000,100,tsn6032-xdu
30247846,868,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6032-tr1-3.jpg?v=1690163482547,329000,100,tsn6032-tr1
30648268,927,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6288-nav-4.jpg?v=1690163417873,199000,100,tsn6288-nav
30648268,931,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6288-xdm-6.jpg?v=1690163417873,199000,100,tsn6288-xdm
30648268,861,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6288-dn1-7.jpg?v=1690163417873,199000,100,tsn6288-dn1
30648268,926,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6288-nau-6.jpg?v=1690163417873,199000,100,tsn6288-nau
30648268,881,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6288-tr1-1.jpg?v=1690163417873,199000,100,tsn6288-tr1
30648268,913,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6288-ddo-4.jpg?v=1690163417873,199000,100,tsn6288-ddo
30648268,917,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6288-hod-1.jpg?v=1690163417873,199000,100,tsn6288-hod
30668143,919,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6082-xla-sjn4004-nad-3-of-11-yody.jpg?v=1692606016533,199000,100,tsn6082-xla
30668143,894,//bizweb.dktcdn.net/100/438/408/products/tsn6082-bee-sjn4004-tra-ao-thun-nu-yody-1.jpg?v=1692606016533,199000,100,tsn6082-bee
30668143,853,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-dang-om-phoi-bo-tsn6082-dn1-cvn5148-tra-1-of-10-4.jpg?v=1690334118890,199000,100,tsn6082-dn1
30668143,873,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6082-tr1-sjn4020-xah-3-of-10-yody.jpg?v=1692606016533,199000,100,tsn6082-tr1
30339735,867,//bizweb.dktcdn.net/100/438/408/products/ao-thun-yoguu-gut6090-tr1-9.jpg?v=1694490153437,329000,100,gut6090-tr1
30339735,847,//bizweb.dktcdn.net/100/438/408/products/ao-thun-yoguu-gut6090-dn1-5.jpg?v=1694490153437,329000,100,gut6090-dn1
30339735,905,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nam-yoguu-gut6090-xad-3.jpg?v=1694490153437,329000,100,gut6090-xad
30339735,921,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nam-gut6090-cvt-5.jpg?v=1694490153437,329000,100,gut6090-cvt
30339735,888,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nam-gut6090-bee-3.jpg?v=1694490153437,329000,100,gut6090-bee
30335891,891,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-gut6052-cam-sjn4004-xdm-8-of-10-yody.jpg?v=1686366617393,329000,100,gut6052-cam
30335891,919,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-gut6052-xng-13-of-13-yody.jpg?v=1687750918487,329000,100,gut6052-xng
30335891,845,//bizweb.dktcdn.net/100/438/408/products/ao-thun-unisex-yoguu-gut6052-dn1-13-yody.jpg?v=1687750933560,329000,100,gut6052-dn1
30335891,865,//bizweb.dktcdn.net/100/438/408/products/ao-thun-unisex-yoguu-gut6052-tr1-yody-6.jpg?v=1687750931827,329000,100,gut6052-tr1
29888034,924,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6294-nav-1.jpg?v=1690163509037,199000,100,tsn6294-nav
29888034,858,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6294-dn1-7.jpg?v=1690163509037,199000,100,tsn6294-dn1
29888034,928,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6294-xdm-6.jpg?v=1690163509037,199000,100,tsn6294-xdm
29888034,899,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6294-bee-7.jpg?v=1690163509037,199000,100,tsn6294-bee
29888034,878,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6294-tr1-4.jpg?v=1690163509037,199000,100,tsn6294-tr1
29888034,904,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6294-cam-6.jpg?v=1690163509037,199000,100,tsn6294-cam
29888034,893,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6294-cba-2.jpg?v=1690163509037,199000,100,tsn6294-cba
29888034,923,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6294-nau-5.jpg?v=1690163509037,199000,100,tsn6294-nau
30338730,898,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nam-yoguu-gut6080-ddo-3.jpg?v=1690163451130,329000,100,gut6080-ddo
30338730,887,//bizweb.dktcdn.net/100/438/408/products/ao-thun-yoguu-gut6080-bee-12.jpg?v=1688702308537,329000,100,gut6080-bee
30338730,904,//bizweb.dktcdn.net/100/438/408/products/ao-thun-yoguu-gut6080-xad-4.jpg?v=1688702308537,329000,100,gut6080-xad
30338730,924,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nam-yoguu-gut6080-xcv-1.jpg?v=1690163451130,329000,100,gut6080-xcv
30338730,866,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nam-yoguu-gut6080-tr1-5.jpg?v=1690163451130,329000,100,gut6080-tr1
30338730,846,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nam-yoguu-gut6080-dn1-5.jpg?v=1690163451130,329000,100,gut6080-dn1
30338730,912,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nam-gut6080-nav-4.jpg?v=1690163451130,329000,100,gut6080-nav
30338730,915,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nam-gut6080-btr-5.jpg?v=1690163451130,329000,100,gut6080-btr
30338730,892,//bizweb.dktcdn.net/100/438/408/products/ao-thun-yoguu-gut6080-cam-5.jpg?v=1690163451130,329000,100,gut6080-cam
30338730,920,//bizweb.dktcdn.net/100/438/408/products/ao-thun-yoguu-gut6080-xng-1.jpg?v=1690163451130,329000,100,gut6080-xng
30339736,849,//bizweb.dktcdn.net/100/438/408/products/ao-thun-yoguu-gut6074-dn1.jpg?v=1688702308030,329000,100,gut6074-dn1
30339736,869,//bizweb.dktcdn.net/100/438/408/products/ao-thun-yoguu-gut6074-tr1.jpg?v=1690163445930,329000,100,gut6074-tr1
24980067,933,//bizweb.dktcdn.net/100/438/408/products/tsn5346-3.jpg?v=1653103098310,259000,100,tsn5346-xdu
24980067,907,//bizweb.dktcdn.net/100/438/408/products/tsn5346-14.jpg?v=1696217257103,259000,100,tsn5346-den
24980067,914,//bizweb.dktcdn.net/100/438/408/products/tsn5346-18.jpg?v=1696217257103,259000,100,tsn5346-vag
24980067,923,//bizweb.dktcdn.net/100/438/408/products/tsn5346-tra-3.jpg?v=1696217257103,259000,100,tsn5346-tra
24980067,925,//bizweb.dktcdn.net/100/438/408/products/tsn5346-xdm-3.jpg?v=1696217257103,259000,100,tsn5346-xdm
24559892,902,//bizweb.dktcdn.net/100/438/408/products/stn5008-ddo-13.jpg?v=1690163832323,229000,100,stn5008-ddo
24559892,921,//bizweb.dktcdn.net/100/438/408/products/stn5008-xco-16.jpg?v=1690163832323,229000,100,stn5008-xco
24559892,914,//bizweb.dktcdn.net/100/438/408/products/stn5008-xbi.jpg?v=1690163832323,229000,100,stn5008-xbi
24559892,902,//bizweb.dktcdn.net/100/438/408/products/stn5008-den-5.jpg?v=1690163832323,229000,100,stn5008-den
24559892,909,//bizweb.dktcdn.net/100/438/408/products/stn5008-hog-5.jpg?v=1690163832323,229000,100,stn5008-hog
24559892,921,//bizweb.dktcdn.net/100/438/408/products/stn5008-tim-4.jpg?v=1690163832323,229000,100,stn5008-tim
24559892,918,//bizweb.dktcdn.net/100/438/408/products/stn5008-tra-3.jpg?v=1690163832323,229000,100,stn5008-tra
23600294,903,//bizweb.dktcdn.net/100/438/408/products/atn4502-reu-qan4128-xah-4.jpg?v=1639015651683,199000,100,atn4502-reu
23600294,882,//bizweb.dktcdn.net/100/438/408/products/cjn4056-den-atn4502-den-4-f319588c-2f69-48cb-abff-345e91d6cae7.jpg?v=1669888055683,199000,100,atn4502-den
23600294,895,//bizweb.dktcdn.net/100/438/408/products/atn4502-nau-1.jpg?v=1639015676163,199000,100,atn4502-nau
30384152,938,//bizweb.dktcdn.net/100/438/408/products/ao-thun-nu-tsn6098-xdu-3-yody.jpg?v=1684827351930,249000,100,tsn6098-xdu
