1,27307100,865,1
1,27307100,865,2
1,27307100,865,3
1,27307100,865,4
1,27921873,883,1
1,27921873,883,2
1,27921873,883,3
1,27921873,883,4
1,23371806,866,1
1,23371806,866,2
1,23371806,866,3
1,23371806,866,4
1,23371806,890,5
1,32502418,900,1
1,32502418,900,2
1,32502418,900,3
1,32502418,900,4
1,27144590,880,1
1,27144590,880,2
1,27144590,880,3
1,27144590,880,4
1,32618202,879,1
1,32618202,879,2
1,32618202,879,3
1,32618202,879,4
1,32894329,893,1
1,32894329,893,2
1,32894329,893,3
1,27436204,894,1
1,27436204,894,2
1,27505276,877,1
1,27505276,877,2
1,27505276,877,3
1,27505276,877,4
1,32894330,909,1
1,32894330,909,2
1,32894330,909,3
1,32894330,909,4
1,32830699,925,1
1,32830699,925,2
1,32830699,925,3
1,32830699,925,4
1,32830697,930,1
1,32830697,930,2
1,32830697,930,3
1,32830697,930,4
1,32493596,885,1
1,32493596,885,2
1,32493596,885,3
1,32493596,885,4
1,32486678,893,1
1,32486678,893,2
1,32486678,893,3
1,28089224,896,1
1,28089224,896,2
1,28089224,896,3
1,28048432,899,1
1,28048432,899,2
1,28048432,899,3
1,28048432,899,4
1,27918188,893,1
1,27918188,893,2
1,27918188,893,3
1,27918188,893,4
1,27918187,898,1
1,27918187,898,2
1,27918187,898,3
1,27918187,898,4
1,23372384,885,1
1,23372384,885,2
1,23372384,885,3
1,23372384,885,4
1,30390115,894,1
1,30390115,894,2
1,30390115,894,3
1,30390115,894,4
1,30390115,894,5
1,30390115,894,6
1,29964651,897,1
1,29964651,897,2
1,29964651,897,3
1,29964651,897,4
1,29964651,897,5
1,30247846,922,1
1,30247846,922,2
1,30247846,922,3
1,30648268,927,1
1,30668143,919,1
1,30668143,919,2
1,30339735,867,1
1,30339735,867,2
1,30335891,891,1
1,30335891,891,2
1,30335891,891,3
1,30335891,891,4
1,29888034,924,1
1,29888034,924,2
1,29888034,924,3
1,30338730,898,1
1,30338730,898,2
1,30339736,849,1
1,30339736,849,2
1,24980067,933,1
1,24980067,933,2
1,24980067,933,3
1,24980067,933,4
1,24980067,933,5
1,24559892,902,1
1,24559892,902,2
1,24559892,902,3
1,24559892,902,4
1,23600294,903,1
1,23600294,903,2
1,30384152,938,1
1,30384152,938,2
1,30384152,938,3
1,30384152,938,4
1,30340186,907,1
1,30340186,907,2
1,30340186,907,3
1,30339941,898,1
1,30276968,853,1
1,30174558,857,1
1,30174558,857,2
1,30174558,857,3
1,30174558,857,4
1,30174556,927,1
1,30174556,927,2
1,30174556,927,3
1,30174547,873,1
1,29897010,869,1
1,29897010,869,2
1,29897010,869,3
1,29896120,918,1
1,29896120,918,2
1,29896120,918,3
1,29896120,918,4
1,29896118,920,1
1,29896118,920,2
1,29896118,920,3
1,25145258,914,1
1,25145258,914,2
1,25145258,914,3
1,24566485,925,1
1,24566485,925,2
1,24566485,925,3
1,24566485,925,4
1,24566485,925,5
1,29505173,910,1
1,29505173,910,2
1,29505173,910,3
1,30442036,914,1
1,30442036,914,2
1,30442036,914,3
1,30442036,914,4
1,30339737,925,1
1,30339737,925,2
1,30339737,925,3
1,30339737,925,4
1,32493677,867,1
1,32493677,867,2
1,32482454,897,1
1,32482454,897,2
1,32482454,897,3
1,32202419,901,1
1,32202419,901,2
1,32202419,901,3
1,30339829,894,1
1,30339829,894,2
1,29857238,890,1
1,29857238,890,2
1,29857238,890,3
1,32830249,890,1
1,32830249,890,2
1,32830249,890,3
1,32486525,912,1
1,32486525,912,2
1,32486525,912,3
1,32486525,912,4
1,32894320,900,1
1,32894320,900,2
1,32894320,900,3
1,32492437,897,1
1,32492437,897,2
1,32492437,897,3
1,32830701,887,1
1,32830701,887,2
1,32830701,887,3
1,30712196,908,1
1,30712196,908,2
1,30712196,908,3
1,30712196,908,4
1,30388956,866,1
1,30388956,866,2
1,30388956,866,3
1,30388956,866,4
1,30388956,866,5
1,30388951,907,1
1,30388951,907,2
1,30388951,907,3
1,30388951,907,4
1,30388951,907,5
1,30709933,911,1
1,30709933,911,2
1,30709933,911,3
1,30709933,911,4
1,30709933,911,5
1,27914257,901,1
1,27914257,901,2
1,27914257,901,3
1,27914257,901,4
1,30386827,894,1
1,30386827,894,2
1,30386827,894,3
1,30388955,887,1
1,30388955,887,2
1,30388955,887,3
1,30388955,887,4
1,30339872,896,1
1,30339872,896,2
1,29896510,898,1
1,29896510,898,2
1,29896510,898,3
1,29896510,898,4
1,29896510,898,5
1,30174538,896,1
1,30174538,896,2
1,30174538,896,3
1,30174538,896,4
1,30174538,896,5
1,30174552,904,1
1,30174552,904,2
1,29887721,885,1
1,29887721,885,2
1,29887721,885,3
1,29887721,885,4
1,29887721,885,5
1,29504785,908,1
1,29504785,908,2
1,29504785,908,3
1,29504785,908,4
1,29504785,908,5
1,29504791,891,1
1,29504791,891,2
1,29504791,891,3
1,29504791,891,4
1,29504791,891,5
1,29896511,903,1
1,29896511,903,2
1,29896511,903,3
1,29896511,903,4
1,29896511,903,5
1,29896218,899,1
1,29896218,899,2
1,29896218,899,3
1,29896218,899,4
1,29896218,899,5
1,29844051,894,1
1,29844051,894,2
1,29844051,894,3
1,29844051,894,4
1,29844051,894,5
1,29844053,893,1
1,29844053,893,2
1,29504787,919,1
1,29504787,919,2
1,29504787,919,3
1,29504787,919,4
1,29504787,919,5
1,29505373,883,1
1,29505373,883,2
1,29505373,883,3
1,29505373,883,4
1,29599354,900,1
1,29599354,900,2
1,29599354,900,3
1,29599354,900,4
1,29888725,897,1
1,29888725,897,2
1,29888725,897,3
1,29888725,897,4
1,29888725,897,5
1,24838179,882,1
1,24838179,882,2
1,24838179,882,3
1,24838179,882,4
1,24838179,882,5
1,23371857,836,1
1,23371857,881,2
1,23371857,884,3
1,23371857,884,4
1,23371857,884,5
1,23371857,899,6
1,23371858,865,1
1,23371858,865,2
1,23371858,865,3
1,23371858,865,4
1,23371858,865,5
1,23600077,860,1
1,23600077,860,2
1,23600077,860,3
1,23600077,860,4
1,29770462,881,1
1,29770462,881,2
1,29770462,881,3
1,29770462,881,4
1,23371860,836,1
1,23371860,836,2
1,23371860,836,3
1,23371860,836,4
1,23371860,842,5
1,23371860,842,6
1,29650053,898,1
1,29650053,898,2
1,29650053,898,3
1,29650053,898,4
1,29650053,898,5
1,24897575,832,1
1,24897575,832,2
1,24897575,832,3
1,24897575,832,4
1,24897575,844,5
1,27582799,868,1
1,27582799,868,2
1,27582799,868,3
1,27582799,868,4
1,27582799,897,5
1,23371863,883,1
1,23371863,883,2
1,23371863,883,3
1,23371863,883,4
1,23371863,883,5
1,23371878,904,1
1,23371878,904,2
1,23371878,904,3
1,23371878,904,4
1,23371878,904,5
1,23600076,891,1
1,23600076,891,2
1,23600076,891,3
1,23600076,891,4
1,24046787,896,1
1,24046787,896,2
1,24046787,896,3
1,24046787,896,4
1,24046787,896,5
1,24897385,828,1
1,24897385,828,2
1,24897385,828,3
1,24897385,828,4
1,24897574,895,1
1,24897574,895,2
1,24897574,895,3
1,24897574,895,4
1,24897574,895,5
1,24919759,897,1
1,24919759,897,2
1,24919759,897,3
1,24919759,897,4
1,25157543,890,1
1,25157543,890,2
1,25157543,890,3
1,25157543,890,4
1,25198428,897,1
1,25198428,897,2
1,25198428,897,3
1,25198428,897,4
1,32874740,884,1
1,32874740,884,2
1,32874740,884,3
1,32874740,884,4
1,32493676,895,1
1,32493676,895,2
1,32493676,895,3
1,32493676,895,4
1,27393965,866,1
1,27393965,866,2
1,27393965,866,3
1,27393965,866,4
1,27393965,866,5
1,27144586,905,1
1,27144586,905,2
1,27144586,905,3
1,27144586,905,4
1,27144586,905,5
1,27144586,905,6
1,27144586,895,7
1,27144586,895,8
1,27144586,895,9
1,30716570,908,1
1,30716570,908,2
1,30716570,908,3
1,30716570,908,4
1,30716570,908,5
1,30716570,908,6
1,23372413,911,1
1,23372413,911,2
1,23372413,911,3
1,23372413,911,4
1,23372413,911,5
1,23372413,911,6
1,24370220,896,1
1,24370220,896,2
1,24370220,896,3
1,24370220,896,4
1,24370220,896,5
1,24370220,896,6
1,24370220,911,7
1,24370220,911,8
1,24370220,911,9
1,30338732,888,1
1,30338732,888,2
1,30338732,888,3
1,30338732,888,4
1,30338732,888,5
1,30338732,888,6
1,27918177,914,1
1,27918177,914,2
1,27918177,914,3
1,27918177,914,4
1,27918177,914,5
1,27914260,912,1
1,27914260,912,2
1,27914260,912,3
1,27914260,912,4
1,27914260,912,5
1,27568304,905,1
1,27568304,905,2
1,27568304,905,3
1,27568304,905,4
1,27568304,905,5
1,27436262,917,1
1,27436262,917,2
1,27436262,917,3
1,27436262,917,4
1,27436262,917,5
1,27436205,896,1
1,27436205,896,2
1,27436205,896,3
1,27436205,896,4
1,27436205,896,5
1,27436205,896,6
1,27435529,904,1
1,27435529,904,2
1,27435529,904,3
1,27435529,904,4
1,27435529,904,5
1,27393180,895,1
1,27393180,895,2
1,27393180,895,3
1,27393180,895,4
1,27393180,895,5
1,27144588,913,1
1,27144588,913,2
1,27144588,913,3
1,27144588,913,4
1,27144588,913,5
1,24556139,909,1
1,24556139,909,2
1,24556139,909,3
1,24556139,909,4
1,24556139,909,5
1,23600265,894,1
1,23600265,894,2
1,23600265,894,3
1,23600265,894,4
1,23600265,894,5
1,23372420,889,1
1,23372420,889,2
1,23372420,889,3
1,23372420,889,4
1,23372419,881,1
1,23372419,881,2
1,23372419,881,3
1,23372419,881,4
1,23372419,881,5
1,23372419,881,6
1,23372417,906,1
1,23372417,906,2
1,23372417,906,3
1,23372417,906,4
1,23372417,906,5
1,23372414,901,1
1,23372414,901,2
1,23372414,901,3
1,23372414,901,4
1,23372414,901,5
1,32830110,917,1
1,32830110,917,2
1,32830110,917,3
1,32830110,917,4
1,32830110,917,5
1,32830110,917,6
1,28338884,898,1
1,28338884,898,2
1,28338884,898,3
1,23371923,890,1
1,23371923,890,2
1,23371923,890,3
1,23371923,890,4
1,27445246,895,1
1,27445246,895,2
1,27445246,895,3
1,27436167,893,1
1,27436167,893,2
1,27436167,893,3
1,27435526,888,1
1,27435526,888,2
1,27435526,888,3
1,27195414,889,1
1,27195414,889,2
1,27195414,889,3
1,27138438,899,1
1,27138438,899,2
1,27138438,899,3
1,23371921,901,1
1,23371921,901,2
1,23371921,901,3
1,23371921,901,4
1,23371921,901,5
1,23371919,867,1
1,23371919,867,2
1,23371919,867,3
1,23371919,867,4
1,23371919,867,5
1,23371918,853,1
1,23371918,853,2
1,23371918,853,3
1,23371918,853,4
1,32479246,874,1
1,32479246,874,2
1,32479246,874,3
1,32502422,903,1
1,32502422,903,2
1,32502422,903,3
1,32502422,903,4
1,32980245,898,1
1,32980245,898,2
1,32980245,898,3
1,32980245,898,4
1,27436174,873,1
1,27436174,873,2
1,27436174,873,3
1,27436174,873,4
1,23808414,878,1
1,23808414,878,2
1,23808414,878,3
1,23808414,878,4
1,23808414,878,5
1,23600057,880,1
1,23600057,880,2
1,23600057,880,3
1,23600057,884,4
1,23600057,884,5
1,23600075,907,1
1,23600075,907,2
1,23600075,907,3
1,23600075,907,4
1,23600075,907,5
1,27195400,889,1
1,27195400,889,2
1,27195400,889,3
1,27195400,889,4
1,29752839,912,1
1,29752839,912,2
1,29752839,912,3
1,29752839,912,4
1,27907510,907,1
1,27907510,907,2
1,27907510,907,3
1,27907510,907,4
1,27907510,907,5
1,32502423,873,1
1,32502423,873,2
1,32502423,873,3
1,32502423,873,4
1,32493683,877,1
1,32493683,877,2
1,32493683,877,3
1,32493683,877,4
1,32486523,888,1
1,32486523,888,2
1,32486523,888,3
1,32486523,888,4
1,31266214,888,1
1,31266214,888,2
1,31266214,888,3
1,31266214,888,4
1,30712005,899,1
1,30712005,899,2
1,30712005,899,3
1,30712005,899,4
1,29888724,905,1
1,29888724,905,2
1,29888724,905,3
1,29888724,905,4
1,29655066,880,1
1,29655066,880,2
1,29655066,880,3
1,29655066,880,4
1,26600127,870,1
1,26600127,870,2
1,26600127,870,3
1,26600127,870,4
1,25925154,896,1
1,25925154,896,2
1,25925154,896,3
1,25925154,896,4
1,23600059,873,1
1,23600059,873,2
1,23600059,873,3
1,23600059,873,4
1,23600059,873,5
1,23372400,891,1
1,23372400,891,2
1,23372400,891,3
1,23372400,891,4
1,23372400,891,5
1,23372400,891,6
1,23372396,903,1
1,23372396,903,2
1,23372396,903,3
1,23372396,903,4
1,23372396,903,5
1,27343782,925,1
1,27343782,925,2
1,27343782,925,3
1,27343782,925,4
1,28261371,878,1
1,28261371,878,2
1,28261371,878,3
1,28261371,878,4
1,28435922,912,1
1,28435922,912,2
1,27319580,900,1
1,27319580,900,2
1,27319580,900,3
1,25958684,894,1
1,25958684,894,2
1,25958684,894,3
1,26353462,905,1
1,26353462,905,2
1,26353462,905,3
1,26818686,901,1
1,26818686,901,2
1,26677754,914,1
1,26677754,914,2
1,26677754,914,3
1,25958703,900,1
1,25958703,900,2
1,25958703,900,3
1,25925078,891,1
1,25925078,891,2
1,25925078,891,3
1,25925078,891,4
1,23372467,905,1
1,23372467,905,2
1,23372466,916,1
1,23372466,916,2
1,28711517,899,1
1,28711517,899,2
1,28711517,899,3
1,28779766,913,1
1,28779766,913,2
1,28779766,913,3
1,29000580,888,1
1,29000580,888,2
1,29000580,888,3
1,29066309,903,1
1,29066309,903,2
1,29066309,903,3
1,29000581,887,1
1,29000581,887,2
1,29000581,887,3
1,29066563,908,1
1,29066563,908,2
1,29066563,908,3
1,29066565,889,1
1,29066565,889,2
1,29066565,889,3
1,29066564,906,1
1,29066564,906,2
1,29066564,906,3
1,30338891,891,1
1,30338891,891,2
1,30338891,891,3
1,30339733,925,1
1,30339733,925,2
1,30339733,925,3
1,30339733,925,4
1,28435921,893,1
1,28435921,893,2
1,28435921,893,3
1,28435921,893,4
1,29225428,892,1
1,29225428,892,2
1,29225428,892,3
1,30342170,920,1
1,30342170,920,2
1,30342174,899,1
1,30342174,899,2
1,30342174,899,3
1,30342174,899,4
1,30574704,889,1
1,30574704,889,2
1,30574704,889,3
1,30647589,883,1
1,30647589,883,2
1,30647589,883,3
1,30647589,883,4
1,30338894,916,1
1,30338894,916,2
1,30338894,916,3
1,30338894,916,4
1,30709934,901,1
1,30709934,901,2
1,30709934,901,3
1,31043332,905,1
1,31043332,905,2
1,31043332,905,3
1,30340001,904,1
1,30340001,904,2
1,30340001,904,3
1,30340000,885,1
1,30340000,885,2
1,30340000,885,3
1,30662173,893,1
1,30662173,893,2
1,30662173,893,3
1,30662173,893,4
1,30711925,883,1
1,30711925,883,2
1,30711925,883,3
1,30711925,883,4
1,23372428,898,1
1,23372428,898,2
1,23372428,898,3
1,23372428,898,4
1,23372428,898,5
1,23372428,898,6
1,23372445,902,1
1,23372445,902,2
1,23372445,902,3
1,23372445,902,4
1,23372445,908,5
1,25198431,909,1
1,25198431,909,2
1,25198431,909,3
1,25198431,909,4
1,32492435,910,1
1,32492435,910,2
1,32492435,910,3
1,31184382,902,1
1,31184382,902,2
1,31184382,902,3
1,31184382,902,4
1,31184378,900,1
1,31184378,900,2
1,31184378,900,3
1,31184378,900,4
1,31151474,895,1
1,31151474,895,2
1,31151474,895,3
1,31043330,907,1
1,31043330,907,2
1,31043330,907,3
1,30716569,895,1
1,30716569,895,2
1,30716569,895,3
1,30716569,895,4
1,30712197,904,1
1,30712197,904,2
1,30712197,904,3
1,30712004,889,1
1,30712004,889,2
1,30710025,909,1
1,30710025,909,2
1,30710025,909,3
1,30663271,891,1
1,30663271,891,2
1,30663271,891,3
1,30339993,914,1
1,30339993,914,2
1,30339993,914,3
1,30338359,892,1
1,30338359,892,2
1,30338359,892,3
1,30335734,898,1
1,30335734,898,2
1,30335734,898,3
1,30333067,898,1
1,30333067,898,2
1,30333067,898,3
1,29888727,872,1
1,29888727,872,2
1,29888727,872,3
1,29655065,897,1
1,29655065,897,2
1,29655065,897,3
1,29161390,918,1
1,29161390,918,2
1,29161390,918,3
1,28125042,899,1
1,28125042,899,2
1,28125042,899,3
1,28125042,899,4
1,28084157,897,1
1,28084157,897,2
1,28084157,897,3
1,27144598,911,1
1,27144598,911,2
1,27144598,911,3
1,27144598,911,4
1,27138441,897,1
1,27138441,897,2
1,27138441,897,3
1,24574403,905,1
1,24574403,905,2
1,24574403,905,3
1,24574403,905,4
1,24574403,905,5
1,32502427,891,1
1,32502427,891,2
1,32502427,891,3
1,23371814,834,1
1,23371814,834,2
1,23371814,834,3
1,23371814,834,4
1,23371818,887,1
1,23371818,887,2
1,23371818,887,3
1,26554096,883,1
1,26554096,883,2
1,26554096,883,3
1,27195399,909,1
1,27195399,909,2
1,27195399,909,3
1,27497988,879,1
1,27497988,879,2
1,27918171,889,1
1,27918171,889,2
1,27918171,889,3
1,28285033,881,1
1,28426578,890,1
1,32202420,855,1
1,32202420,855,2
1,32202420,855,3
1,32202421,891,1
1,32202421,891,2
1,32202421,891,3
